,client,site,date,accuracy cameras. m,Number of images,Flying altitude,Ground resolution,Coverage area,Tie points,Projections,Camera Model,Resolution,Pixel Size,Total (cm),Matching time,Alignment time,X error (cm),Y error (cm),Z error (cm),XY error (cm),Total (cm).1,Resolution.1,Point density,Coordinate system,RMS reprojection error,Max reprojection error,Mean key point size,Effective overlap,Accuracy,Optimization time,Depth maps generation time,Dense cloud generation time,control photoscan,accuracy cameras,camera model,resolution,number of photos,"Average camera location error, cm","fact accuracy in photoscans,cm",image overlap,fractional dem-diff,fractional dd colours,volume control,monitoring area,result
854,as-builts,rmv-realty-inc-pa3-phase-1-grading,2020-04-28,0.05,1602.0,90.9,2.48,0.7992,6276628.0,26352789.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.5,10560.0,1573.0,4.6,5.0,3.2,6.8,7.6,8.88,1272.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.147267 (0.778109 pix),0.767361 (39.4237 pix),4.46052,4.5837,High,0.0,4080.0,1985.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,1602.0,4.0,7.6,good overlapping,good,red,TRUE,True,acceptable
853,plant-construction-company,pier-70,2020-04-28,0.05,465.0,82.8,2.24,0.2012,2011238.0,6619597.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.0,1647.0,459.0,2.6,2.6,1.0,3.7,3.8,8.0,1562.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130517 (0.71261 pix),0.670484 (34.2751 pix),4.44424,3.52166,High,40.0,818.0,402.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,465.0,2.0,3.8,good overlapping,good,white,TRUE,True,good
855,lmc,sherwin-williams,2020-04-30,0.05,124.0,83.4,2.25,0.06652,655027.0,2009312.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.5,470.0,42.0,1.2,0.9,0.2,1.5,1.6,8.11,1522.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.120075 (0.667968 pix),0.497078 (24.2808 pix),4.58062,3.25456,High,0.0,193.0,73.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,124.0,2.0,1.6,good overlapping,good,white,TRUE,True,good
859,brookfield-residential-bay-area,blvd,2020-05-01,0.05,218.0,134.0,3.64,0.4092,987924.0,3890966.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.2,1371.0,316.0,0.5,1.1,0.7,1.2,1.4,13.0,59.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.129462 (0.586373 pix),0.574828 (28.1005 pix),3.83353,4.27182,High,0.0,442.0,250.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,218.0,5.0,1.4,good overlapping,good,white,TRUE,True,good
861,plant-construction-company,doyle-drive-phase-3a,2020-05-01,0.05,742.0,168.0,4.54,1.462,3056544.0,10394739.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.5,3495.0,1041.0,0.7,0.8,0.5,1.0,1.1,16.5,36.82,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.132266 (0.703324 pix),0.885317 (39.0918 pix),4.30498,3.75183,High,0.0,1534.0,844.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,742.0,3.0,1.1,good overlapping,normal,red,FALSE,False,acceptable
862,brookfield-residential-bay-area,orfanos,2020-05-01,0.05,191.0,92.9,2.51,0.1182,875647.0,3467271.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.3,1236.0,141.0,0.9,1.1,2.4,1.4,2.8,8.94,1252.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.137586 (0.600843 pix),0.611644 (33.0416 pix),3.60614,4.21096,High,0.0,332.0,133.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,191.0,5.0,2.8,good overlapping,good,white,TRUE,True,good
867,independent-construction,fiddyment-ranch---phase-3a-3b,2020-05-01,10.0,708.0,143.0,6.11,0.8212,2283332.0,10298903.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,522.1,2353.0,1693.0,4.2,3.0,1.1,5.2,5.3,20.9,232.0,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.209974 (0.944229 pix),4.80237 (41.6947 pix),4.20084,5.30597,High,0.0,1033.0,617.0,good,10.0,FC350 (3.61 mm),4000 x 3000,708.0,522.0,5.3,good overlapping,normal,blue,FALSE,False,good
868,independent-construction,meadowlands,2020-05-01,10.0,610.0,107.0,4.45,0.312,1457675.0,7680766.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,270.2,2481.0,1589.0,3.1,1.7,0.2,3.5,3.5,15.3,42.62,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.225592 (0.984861 pix),3.7075 (41.0178 pix),4.03842,6.64567,High,0.0,1184.0,829.0,good,10.0,FC350 (3.61 mm),4000 x 3000,610.0,270.0,3.5,good overlapping,good,white,FALSE,False,good
864,brookfield-residential-la,the-groves,2020-05-05,0.05,1756.0,20.5,3.9,0.2862,2744761.0,14861198.0,L1D-20c (10.26 mm),5472 x 3648,2.41 x 2.41 um,80.0,919.0,1909.0,3.2,2.6,2.4,4.1,4.8,4.95,4092.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.150735 (1.29096 pix),2.06208 (53.3429 pix),8.13208,4.93988,Medium,0.0,3270.0,1718.0,normal,0.05,L1D-20c (10.26 mm),5472 x 3648,1756.0,80.0,4.8,good overlapping,normal,blue,TRUE,True,acceptable
865,lennar,blvd,2020-05-07,0.05,612.0,133.0,3.6,0.8312,2583675.0,10246669.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,3.1,3048.0,873.0,1.9,1.4,0.9,2.3,2.5,12.9,60.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.136494 (0.692136 pix),0.579561 (39.193 pix),4.26245,4.21206,High,0.0,1234.0,508.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,612.0,3.0,2.5,good overlapping,good,white,FALSE,True,good
878,lennar,innovation-village,2020-05-08,0.05,383.0,130.0,3.51,0.4382,1814225.0,6385925.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,3.4,1704.0,420.0,2.4,2.5,1.2,3.5,3.7,12.5,63.62,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.13632 (0.742137 pix),1.09593 (34.062 pix),4.54807,3.72361,High,0.0,699.0,300.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,383.0,3.0,3.7,good overlapping,good,white,TRUE,True,good
877,lennar,gateway,2020-05-08,0.05,363.0,134.0,3.64,0.4222,1528713.0,6538200.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.2,2006.0,460.0,2.5,3.5,2.0,4.3,4.7,13.0,58.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.138418 (0.661674 pix),0.906449 (31.3293 pix),4.04121,4.56936,High,0.0,790.0,364.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,363.0,5.0,4.7,good overlapping,good,white,TRUE,True,good
873,independent-construction,fiddyment-ranch---phase-3a-3b,2020-05-08,10.0,869.0,146.0,6.22,0.7852,1911724.0,11728504.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,442.9,3288.0,2516.0,2.0,1.7,1.5,2.6,3.1,21.3,222.0,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.207676 (0.870739 pix),3.60594 (38.1938 pix),3.9551,7.55334,High,0.0,1820.0,1326.0,good,10.0,FC350 (3.61 mm),4000 x 3000,869.0,443.0,3.1,good overlapping,good,white,TRUE,True,good
874,brookfield-residential-bay-area,orfanos,2020-05-08,0.05,160.0,91.1,2.45,0.1142,896735.0,2941942.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.9,834.0,101.0,1.0,0.8,1.6,1.3,2.0,8.72,1312.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.125506 (0.579411 pix),0.569817 (32.8956 pix),3.83283,3.45978,High,0.0,237.0,86.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,160.0,5.0,2.0,good overlapping,good,white,FALSE,False,good
871,independent-construction,meadowlands,2020-05-08,10.0,541.0,108.0,4.54,0.3152,1311032.0,6785777.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,269.8,2079.0,1263.0,4.8,3.8,0.8,6.2,6.2,15.6,41.22,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.223207 (0.94466 pix),10.6358 (43.4896 pix),3.84665,6.44113,High,0.0,868.0,567.0,good,10.0,FC350 (3.61 mm),4000 x 3000,541.0,270.0,6.2,good overlapping,good,blue,TRUE,True,good
869,brookfield-residential-bay-area,blvd,2020-05-08,0.05,229.0,134.0,3.64,0.4082,1009255.0,4075604.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.4,1332.0,187.0,1.1,0.9,0.7,1.4,1.5,13.0,59.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.133044 (0.641909 pix),0.527734 (29.6216 pix),4.13961,4.34846,High,0.0,485.0,176.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,229.0,5.0,1.5,good overlapping,good,blue,TRUE,True,good
879,engeo,treasure-island,2020-05-10,10.0,1360.0,108.0,2.95,1.062,1910738.0,7168655.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1941.6,378.0,552.0,1.4,1.2,0.5,1.9,1.9,11.0,83.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.133949 (1.27029 pix),1.55973 (51.6618 pix),8.2051,4.16022,Medium,0.0,2348.0,2498.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1360.0,1942.0,1.9,problematic overlap,normal,red,TRUE,True,acceptable
876,brookfield-residential-la,the-groves,2020-05-11,0.05,1846.0,19.7,7.78,0.2322,1889922.0,12294206.0,L1D-20c (10.26 mm),5472 x 3648,2.41 x 2.41 um,61.0,954.0,2065.0,3.3,2.4,2.2,4.1,4.7,4.83,4292.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.195033 (1.5305 pix),23.1526 (114.944 pix),8.26326,5.10068,Medium,0.0,3287.0,1785.0,normal,0.05,L1D-20c (10.26 mm),5472 x 3648,1846.0,61.0,4.7,good overlapping,normal,red,TRUE,True,acceptable
888,independent-construction,meadowlands,2020-05-15,10.0,567.0,106.0,4.47,0.3222,1464671.0,7426965.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,271.3,2054.0,1147.0,3.6,3.2,1.8,4.8,5.1,15.4,42.42,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.224685 (0.991493 pix),3.33033 (41.0606 pix),4.07248,6.15368,High,0.0,964.0,607.0,good,10.0,FC350 (3.61 mm),4000 x 3000,567.0,271.0,5.1,good overlapping,good,white,FALSE,True,good
887,brookfield-residential-bay-area,blvd,2020-05-15,0.05,233.0,134.0,3.64,0.4142,1074188.0,4160399.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.9,1292.0,228.0,0.7,1.4,0.7,1.6,1.7,13.0,59.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130296 (0.637748 pix),0.509175 (33.322 pix),4.0614,4.17865,High,0.0,475.0,176.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,233.0,5.0,1.7,good overlapping,good,white,TRUE,True,good
884,brookfield-residential-bay-area,orfanos,2020-05-15,0.05,166.0,87.7,2.36,0.1092,978305.0,2988118.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.3,870.0,103.0,1.0,0.7,1.3,1.2,1.8,8.42,1412.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.12253 (0.610821 pix),0.571334 (35.3137 pix),4.11424,3.20177,High,0.0,229.0,90.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,166.0,4.0,1.8,good overlapping,good,white,FALSE,False,good
885,brookfield-residential-bay-area,parklane,2020-05-15,0.05,306.0,111.0,2.98,0.1532,1257451.0,5204257.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.5,1991.0,308.0,1.2,0.9,1.0,1.5,1.8,10.7,87.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.127977 (0.558389 pix),0.531273 (27.5166 pix),3.89548,4.44981,High,0.0,593.0,235.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,306.0,5.0,1.8,good overlapping,good,white,FALSE,True,bad
882,independent-construction,fiddyment-ranch---phase-3a-3b,2020-05-15,10.0,720.0,145.0,6.12,0.7922,1795097.0,10264130.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,426.6,2639.0,1625.0,2.6,2.5,2.1,3.6,4.2,21.0,22.72,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.20632 (0.873998 pix),3.90599 (46.007 pix),4.01682,6.62149,High,0.0,1130.0,766.0,good,10.0,FC350 (3.61 mm),4000 x 3000,720.0,427.0,4.2,good overlapping,good,white,TRUE,True,good
886,pedregal,mine,2020-05-15,10.0,479.0,227.0,9.94,0.5592,1474007.0,5956749.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,689.7,2163.0,826.0,6.7,12.4,6.6,14.1,15.5,33.6,8.882,CR05 / CRTM05 (EPSG::5367),0.237724 (0.998538 pix),2.29561 (48.9211 pix),4.32817,4.89954,High,0.0,964.0,1001.0,good,10.0,FC350 (3.61 mm),4000 x 3000,479.0,690.0,15.5,good overlapping,normal,red,FALSE,True,acceptable
883,brookfield-residential-bay-area,university-district,2020-05-15,0.05,975.0,144.0,3.92,1.282,3588498.0,12588708.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.0,5160.0,2425.0,0.8,0.8,0.5,1.2,1.2,13.9,51.62,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.129952 (0.687564 pix),0.570035 (36.4308 pix),4.17423,3.86964,High,0.0,1879.0,999.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,975.0,4.0,1.2,good overlapping,good,white,FALSE,False,bad
889,engeo,treasure-island,2020-05-16,10.0,1345.0,110.0,3.0,1.052,1963442.0,7553662.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1922.3,405.0,619.0,1.6,1.3,1.5,2.1,2.6,11.1,80.62,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.128597 (1.20204 pix),1.76455 (63.6874 pix),8.0851,4.29548,Medium,0.0,2449.0,2851.0,normal,10.0,FC6310 (8.8 mm),4864 x 3648,1345.0,1922.0,2.6,problematic overlap,good,white,FALSE,False,good
890,brookfield-residential-la,the-groves,2020-05-19,0.05,1221.0,98.1,2.05,0.5272,2635135.0,13407680.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,67.4,826.0,884.0,2.3,3.3,4.2,4.0,5.8,7.67,1702.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.192672 (1.74111 pix),1.65118 (84.3122 pix),9.0566,5.66395,Medium,0.0,3720.0,2761.0,normal,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,1221.0,67.0,5.8,good overlapping,normal,blue,TRUE,True,acceptable
891,as-builts,rmv-realty-inc-pa3-phase-1-grading,2020-05-20,0.05,1004.0,91.5,2.5,0.7572,2316597.0,8831854.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.0,467.0,667.0,2.3,3.0,1.1,3.8,4.0,8.96,1242.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.128648 (1.27879 pix),0.638578 (51.9684 pix),8.1506,4.24394,Medium,0.0,2277.0,1171.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,1004.0,2.0,4.0,good overlapping,normal,red,FALSE,True,acceptable
898,lmc,sherwin-williams,2020-05-21,0.05,137.0,80.9,2.2,0.06722,722703.0,2139616.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.5,475.0,140.0,1.0,0.8,2.0,1.2,2.3,7.91,1602.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.119126 (0.667715 pix),0.600617 (27.0758 pix),4.75886,3.13875,High,0.0,215.0,118.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,137.0,3.0,2.3,good overlapping,good,white,TRUE,True,good
892,d-r-horton,walker-drive,2020-05-21,0.05,103.0,76.4,2.05,0.02932,497423.0,1557533.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.8,433.0,43.0,2.5,2.9,6.0,3.8,7.2,7.37,1842.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.12835 (0.647231 pix),0.629017 (26.5192 pix),4.33097,3.29759,High,0.0,181.0,52.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,103.0,3.0,7.2,good overlapping,normal,red,TRUE,True,acceptable
895,independent-construction,fiddyment-ranch---phase-3a-3b,2020-05-22,10.0,750.0,143.0,6.06,0.7822,1694742.0,10533720.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,371.5,3061.0,1619.0,2.3,3.0,1.6,3.7,4.1,20.8,232.0,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.215135 (0.886309 pix),7.19051 (43.6555 pix),3.98561,7.27459,High,0.0,1301.0,888.0,good,10.0,FC350 (3.61 mm),4000 x 3000,750.0,372.0,4.1,good overlapping,good,white,TRUE,False,good
897,brookfield-residential-bay-area,orfanos,2020-05-22,0.05,176.0,84.7,2.27,0.0892,874729.0,2770623.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.6,995.0,200.0,1.0,0.9,1.5,1.4,2.1,8.1,1522.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.126139 (0.629155 pix),0.71572 (23.6192 pix),4.14952,3.31891,High,0.0,248.0,92.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,176.0,5.0,2.1,good overlapping,good,white,TRUE,True,good
893,independent-construction,meadowlands,2020-05-22,10.0,380.0,141.0,5.96,0.3232,774076.0,3804122.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,369.8,1530.0,798.0,3.9,2.9,1.3,4.9,5.1,20.5,23.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.266925 (1.17397 pix),4.33581 (41.3113 pix),4.2151,7.14184,High,0.0,728.0,454.0,good,10.0,FC350 (3.61 mm),4000 x 3000,380.0,370.0,5.1,good overlapping,normal,white,TRUE,True,good
900,lennar,innovation-village,2020-05-22,0.05,378.0,129.0,3.5,0.4292,1822572.0,6110388.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,3.0,1552.0,423.0,2.0,2.1,1.5,2.9,3.2,12.6,63.52,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130998 (0.723527 pix),0.695326 (35.9353 pix),4.55511,3.54112,High,0.0,666.0,288.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,378.0,3.0,3.2,good overlapping,good,white,TRUE,True,good
901,independent-construction,placer-vineyards,2020-05-22,10.0,960.0,145.0,6.09,1.092,2192058.0,14606827.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,502.4,4440.0,2340.0,6.2,10.8,2.1,12.4,12.6,20.9,22.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.212675 (0.853571 pix),6.65948 (33.2857 pix),3.91299,7.52152,High,0.0,1853.0,1350.0,good,10.0,FC350 (3.61 mm),4000 x 3000,960.0,502.0,12.6,good overlapping,normal,blue,TRUE,True,acceptable
902,lennar,gateway,2020-05-22,0.05,330.0,135.0,3.67,0.4092,1435546.0,5957905.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.3,1834.0,329.0,3.3,3.5,3.4,4.8,5.9,13.1,57.92,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.132044 (0.610411 pix),0.711937 (36.4119 pix),3.82509,4.42655,High,0.0,652.0,303.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,330.0,5.0,5.9,good overlapping,normal,red,TRUE,True,acceptable
894,brookfield-residential-bay-area,blvd,2020-05-22,0.05,243.0,134.0,3.64,0.412,1079813.0,4370433.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,4.8,1584.0,213.0,0.3,1.1,0.7,1.1,1.3,13.0,59.12,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.136708 (0.654574 pix),0.573338 (27.0689 pix),4.16998,4.35361,High,0.0,541.0,198.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,243.0,5.0,1.3,good overlapping,good,white,TRUE,True,good
896,engeo,treasure-island,2020-05-24,10.0,1350.0,110.0,3.0,1.112,2035709.0,7692689.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,1912.7,395.0,625.0,1.9,1.5,0.6,2.4,2.5,11.2,79.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.1319 (1.2597 pix),1.41384 (53.8631 pix),8.12167,4.22238,Medium,0.0,2406.0,2873.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1350.0,1913.0,2.5,good overlapping,good,white,TRUE,True,good
903,as-builts,rmv-realty-inc-pa3-phase-1-grading,2020-05-26,0.05,195.0,89.5,2.46,0.1132,482890.0,1682122.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.0,83.0,91.0,2.1,3.1,0.6,3.7,3.8,8.77,1302.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.120095 (1.13223 pix),0.610548 (36.5042 pix),8.18874,3.76663,Medium,0.0,375.0,119.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,195.0,2.0,3.8,good overlapping,good,white,FALSE,False,good
904,as-builts,rmv-realty-inc-pa3-phase-1-grading,2020-05-27,0.05,195.0,86.9,2.38,0.1222,553008.0,2389880.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.7,96.0,167.0,2.9,1.0,1.0,3.0,3.2,8.54,1372.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.121987 (1.11206 pix),0.630846 (38.6134 pix),8.17039,4.68375,Medium,21.0,424.0,120.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,195.0,3.0,3.2,good overlapping,normal,red,FALSE,False,acceptable
905,brookfield-residential-bay-area,blvd,2020-05-28,0.05,233.0,134.0,3.64,0.4122,1050985.0,4167443.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.4,1453.0,188.0,0.8,1.4,0.9,1.6,1.8,13.0,59.22,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.135866 (0.614453 pix),0.553257 (35.4466 pix),3.79944,4.30002,High,28.0,478.0,179.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,233.0,5.0,1.8,good overlapping,good,red,TRUE,True,good
908,lmc,sherwin-williams,2020-05-28,0.05,136.0,81.2,2.2,0.06742,699771.0,2154160.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.4,502.0,110.0,2.0,0.9,3.5,2.2,4.2,7.91,1602.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.119985 (0.654711 pix),0.792809 (27.8816 pix),4.56666,3.27709,High,14.0,209.0,84.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,136.0,2.0,4.2,good overlapping,good,white,TRUE,True,good
909,brookfield-residential-bay-area,orfanos,2020-05-28,0.05,190.0,83.6,2.24,0.1152,1010971.0,3576594.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,5.4,1055.0,158.0,1.0,0.8,2.0,1.2,2.4,7.98,1572.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130104 (0.540621 pix),0.623745 (33.267 pix),3.46874,3.73327,High,32.0,277.0,122.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,190.0,5.0,2.4,good overlapping,good,white,TRUE,True,good
910,plant-construction-company,pier-70,2020-05-28,0.05,504.0,78.1,2.13,0.2012,2147185.0,6679012.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,1.8,1739.0,386.0,3.5,1.8,0.8,3.9,4.0,7.52,1772.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.130803 (0.715796 pix),0.578271 (34.3283 pix),4.57571,3.28477,High,44.0,776.0,430.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,504.0,2.0,4.0,good overlapping,good,white,TRUE,True,good
913,lennar,faria-preserve,2020-05-28,0.05,702.0,165.0,4.47,0.972,2970055.0,11648878.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.8,5400.0,612.0,3.9,10.3,56.0,11.0,57.0,16.1,38.42,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.139052 (0.664814 pix),0.622477 (39.8727 pix),3.85067,4.411,High,85.0,1820.0,1133.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,702.0,3.0,57.0,good overlapping,normal,red,FALSE,False,acceptable
907,independent-construction,fiddyment-ranch---phase-3a-3b,2020-05-29,10.0,755.0,143.0,6.1,0.7872,1443332.0,10515051.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,400.4,3250.0,1741.0,3.2,2.3,1.2,3.9,4.1,20.9,22.82,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.215612 (0.862112 pix),3.47681 (43.1578 pix),3.93034,8.31101,High,0.0,0.0,0.0,good,10.0,FC350 (3.61 mm),4000 x 3000,755.0,400.0,4.1,good overlapping,good,white,TRUE,True,good
914,independent-construction,placer-vineyards,2020-05-29,10.0,1124.0,145.0,6.16,1.092,1981258.0,16282261.0,FC350 (3.61 mm),4000 x 3000,1.56 x 1.56 um,540.4,5820.0,2903.0,4.9,7.9,1.7,9.3,9.5,21.1,22.52,NAD83 / California zone 2 (ftUS) (EPSG::2226),0.226412 (0.876048 pix),3.98036 (34.8993 pix),3.86584,9.21602,High,902.0,2471.0,1784.0,good,10.0,FC350 (3.61 mm),4000 x 3000,1124.0,540.0,9.5,good overlapping,normal,blue,TRUE,True,acceptable
912,engeo,treasure-island,2020-05-31,10.0,1352.0,110.0,2.99,1.082,1987749.0,7881957.0,FC6310 (8.8 mm),4864 x 3648,2.61 x 2.61 um,2036.9,423.0,654.0,1.6,1.4,0.5,2.1,2.1,11.1,812.0,NAD83 / California zone 3 (ftUS) (EPSG::2227),0.12927 (1.19923 pix),1.25421 (46.8151 pix),8.19178,4.42213,Medium,107.0,2598.0,2911.0,good,10.0,FC6310 (8.8 mm),4864 x 3648,1352.0,2037.0,2.1,good overlapping,good,red,TRUE,False,good
915,brookfield-residential-la,the-groves,2020-06-01,0.05,1230.0,95.7,1.97,0.522,2912393.0,15214106.0,senseFly Aeria X (18.5 mm),6000 x 4000,3.91 x 3.91 um,80.7,895.0,744.0,3.0,3.1,1.5,4.3,4.6,7.34,1852.0,NAD83 / California zone 5 (ftUS) (EPSG::2229),0.146382 (1.1951 pix),1.16232 (46.5525 pix),7.67192,5.67612,Medium,200.0,3720.0,2443.0,good,0.05,senseFly Aeria X (18.5 mm),6000 x 4000,1230.0,81.0,4.6,good overlapping,normal,blue,TRUE,False,good
916,as-builts,rmv-realty-inc-pa3-phase-1-grading,2020-06-01,0.05,195.0,92.5,2.53,0.1222,481679.0,1989692.0,FC6310R (8.8 mm),5472 x 3648,2.41 x 2.41 um,2.4,75.0,147.0,1.4,0.9,0.2,1.7,1.7,9.05,1222.0,NAD83 / California zone 6 (ftUS) (EPSG::2230),0.122142 (1.21608 pix),0.520128 (45.983 pix),8.3189,4.55723,Medium,15.0,456.0,131.0,good,0.05,FC6310R (8.8 mm),5472 x 3648,195.0,2.0,1.7,good overlapping,normal,white,FALSE,False,good
